,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
152,236002.0,0.0,0.0,3.0,9/8/2020,0.0,1.0,0.0,,0.0,1.0,1280.165066,0.0,1.0,0.0,69.0,LANGLEY                                                                                             ,
153,240009.0,0.0,0.0,3.0,8/12/2020,7628.11,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,43.0,VANCOUVER                                                                                           ,
154,242120.0,1.0,1.0,3.0,8/11/2020,550454.96,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,35.0,SURREY                                                                                              ,
155,243966.0,0.0,0.0,3.0,9/3/2020,10585.52,1.0,0.0,,0.0,1.0,385.1761478,0.0,1.0,22.0,50.0,SURREY                                                                                              ,
156,244280.0,1.0,1.0,3.0,4/7/2020,100135.0,2.0,0.0,,0.0,1.0,2356.8146,0.0,1.0,0.0,30.0,RICHMOND                                                                                            ,
157,247174.0,1.0,1.0,3.0,6/23/2020,1004.07,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,32.0,MISSION                                                                                             ,
158,247332.0,1.0,1.0,3.0,4/8/2020,423706.9087,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,55.0,RICHMOND                                                                                            ,
159,247903.0,0.0,0.0,3.0,5/12/2020,173508.73,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,42.0,RICHMOND                                                                                            ,
160,248267.0,0.0,0.0,3.0,1/15/2021,7.82,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,5.0,44.0,VANCOUVER                                                                                           ,
161,250435.0,0.0,0.0,3.0,9/16/2020,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,57.0,COQUITLAM                                                                                           ,
162,251912.0,1.0,1.0,3.0,5/15/2020,766669.5105,2.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,36.0,BURNABY                                                                                             ,
163,255046.0,0.0,0.0,3.0,8/17/2020,965193.28,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,12.0,39.0,SURREY                                                                                              ,
164,255838.0,0.0,0.0,3.0,2/3/2021,1482845.19,4.0,0.0,,0.0,1.0,1017.581879,0.0,1.0,14.0,36.0,SURREY                                                                                              ,
165,258403.0,1.0,1.0,3.0,7/16/2020,752.13,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,64.0,NORTH VANCOUVER                                                                                     ,
166,258715.0,0.0,0.0,3.0,2/5/2021,3962.61,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,58.0,PITT MEADOWS                                                                                        ,
167,260610.0,0.0,0.0,3.0,6/7/2020,447032.7784,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,43.0,COQUITLAM                                                                                           ,
168,261860.0,0.0,0.0,3.0,11/3/2020,326.8,1.0,0.0,161095.7041,1.0,1.0,0.0,0.0,1.0,0.0,38.0,WEST VANCOUVER                                                                                      ,
169,262209.0,1.0,1.0,3.0,1/21/2021,8914.94,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,23.0,62.0,SURREY                                                                                              ,
170,263984.0,1.0,1.0,3.0,2/12/2021,847556.99,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,59.0,MAPLE RIDGE                                                                                         ,
171,265262.0,1.0,1.0,3.0,9/17/2020,50.41,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,22.0,61.0,VANCOUVER                                                                                           ,
172,266472.0,0.0,0.0,3.0,6/11/2020,1925.16,1.0,0.0,,0.0,1.0,2351.048538,0.0,1.0,5.0,50.0,ABBOTSFORD                                                                                          ,
173,268731.0,0.0,0.0,3.0,7/18/2020,3083.97,2.0,1.0,,1.0,1.0,301.8381324,0.0,1.0,0.0,67.0,DUNCAN                                                                                              ,
174,269119.0,0.0,0.0,3.0,5/27/2020,551974.2,4.0,1.0,,0.0,1.0,0.0,1.0,1.0,6.0,49.0,COQUITLAM                                                                                           ,
175,272000.0,0.0,0.0,3.0,8/31/2020,15.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,62.0,VANCOUVER                                                                                           ,
176,272181.0,1.0,1.0,3.0,4/17/2020,421559.245,1.0,0.0,116388.5713,0.0,1.0,1794.489333,1.0,1.0,0.0,56.0,RICHMOND                                                                                            ,
177,275534.0,0.0,0.0,3.0,5/12/2020,1133.69,1.0,0.0,,0.0,1.0,1616.490582,0.0,1.0,52.0,57.0,NORTH VANCOUVER                                                                                     ,
178,279167.0,0.0,0.0,3.0,9/2/2020,1516.78,1.0,1.0,,0.0,1.0,340.2401129,0.0,1.0,0.0,51.0,VANCOUVER                                                                                           ,
179,282403.0,0.0,0.0,3.0,8/27/2020,896052.14,2.0,0.0,184580.475,1.0,1.0,0.0,0.0,1.0,0.0,54.0,VANCOUVER                                                                                           ,
180,283219.0,0.0,0.0,3.0,5/22/2020,590424.0192,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,64.0,LANGLEY                                                                                             ,
181,283291.0,0.0,0.0,3.0,5/26/2020,703184.6086,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,29.0,NORTH VANCOUVER                                                                                     ,
182,283757.0,1.0,1.0,3.0,1/12/2021,4239.47,3.0,1.0,,0.0,1.0,964.6081773,0.0,1.0,33.0,65.0,SURREY                                                                                              ,
183,286459.0,0.0,0.0,3.0,7/16/2020,994397.43,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,53.0,VANCOUVER                                                                                           ,
184,288628.0,0.0,0.0,3.0,7/7/2020,11.62,1.0,1.0,,0.0,1.0,1081.817313,0.0,1.0,34.0,44.0,ABBOTSFORD                                                                                          ,
185,288752.0,0.0,0.0,3.0,2/17/2021,6032.07,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,77.0,VANCOUVER                                                                                           ,
186,290881.0,0.0,0.0,3.0,8/28/2020,728232.29,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,63.0,VICTORIA                                                                                            ,
187,291141.0,0.0,0.0,3.0,8/5/2020,15967.45,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,42.0,76.0,SURREY                                                                                              ,
188,292793.0,0.0,0.0,3.0,2/12/2021,721794.46,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,48.0,BURNABY                                                                                             ,
189,296420.0,1.0,1.0,3.0,9/9/2020,162.13,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,18.0,58.0,NORTH VANCOUVER                                                                                     ,
190,298947.0,1.0,1.0,3.0,1/12/2021,316487.8,3.0,0.0,,0.0,1.0,609.1588762,0.0,1.0,1.0,62.0,DELTA                                                                                               ,
191,299852.0,0.0,0.0,3.0,12/18/2020,55.54,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,32.0,61.0,BURNABY                                                                                             ,
192,300321.0,0.0,0.0,3.0,1/13/2021,10095.96,2.0,0.0,,0.0,1.0,612.029098,0.0,1.0,0.0,58.0,BURNABY                                                                                             ,
193,303836.0,0.0,0.0,3.0,2/5/2021,1408.25,2.0,0.0,,0.0,1.0,2218.377261,0.0,1.0,5.0,34.0,VICTORIA                                                                                            ,
194,305200.0,0.0,0.0,3.0,8/18/2020,495.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,57.0,SURREY                                                                                              ,
195,306784.0,0.0,0.0,3.0,12/1/2020,640843.1,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,66.0,BURNABY                                                                                             ,
196,307762.0,1.0,1.0,3.0,2/5/2021,213511.8,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,47.0,VICTORIA                                                                                            ,
197,307966.0,1.0,1.0,3.0,4/22/2020,479880.2214,2.0,1.0,,1.0,0.0,0.0,1.0,1.0,29.0,48.0,PORT MOODY                                                                                          ,
198,311106.0,0.0,0.0,3.0,4/4/2020,491472.5585,3.0,1.0,,0.0,0.0,0.0,1.0,1.0,57.0,52.0,VICTORIA                                                                                            ,
199,313879.0,0.0,0.0,3.0,7/11/2020,1514.39,3.0,1.0,,1.0,1.0,1712.713289,0.0,1.0,0.0,50.0,SURREY                                                                                              ,
200,314296.0,0.0,0.0,3.0,6/18/2020,444979.7731,3.0,1.0,,1.0,1.0,1902.104737,1.0,1.0,1.0,50.0,BURNABY                                                                                             ,
201,315314.0,1.0,1.0,3.0,9/1/2020,341.46,2.0,1.0,200543.5722,0.0,0.0,0.0,0.0,1.0,41.0,67.0,NORTH VANCOUVER                                                                                     ,
202,317617.0,0.0,0.0,3.0,6/19/2020,5.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,55.0,SURREY                                                                                              ,
203,317655.0,0.0,0.0,3.0,12/14/2020,601612.19,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,40.0,PITT MEADOWS                                                                                        ,
204,319407.0,0.0,0.0,3.0,1/12/2021,20028.45,3.0,0.0,43958.89296,1.0,1.0,589.7994443,0.0,1.0,1.0,66.0,VANCOUVER                                                                                           ,
205,320266.0,1.0,1.0,3.0,5/16/2020,35.19,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,14.0,88.0,PORT COQUITLAM                                                                                      ,
206,321737.0,0.0,0.0,3.0,7/28/2020,763761.54,2.0,0.0,,1.0,1.0,1067.812767,0.0,1.0,0.0,58.0,NORTH VANCOUVER                                                                                     ,
207,321911.0,0.0,0.0,3.0,7/18/2020,13620.53,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,27.0,61.0,SURREY                                                                                              ,
208,325554.0,0.0,0.0,3.0,8/19/2020,820.7,3.0,0.0,,1.0,1.0,326.7930857,0.0,1.0,26.0,69.0,VANCOUVER                                                                                           ,
209,326454.0,0.0,0.0,3.0,2/1/2021,10282.32,2.0,1.0,,0.0,1.0,783.6458493,0.0,1.0,9.0,59.0,CHILLIWACK                                                                                          ,
210,326628.0,0.0,0.0,3.0,6/1/2020,439006.6881,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,4.0,50.0,CHILLIWACK                                                                                          ,
211,326862.0,1.0,1.0,3.0,6/9/2020,480.02,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,73.0,VANCOUVER                                                                                           ,
212,328868.0,0.0,0.0,3.0,4/2/2020,0.84,1.0,1.0,,1.0,1.0,1791.791215,0.0,1.0,9.0,54.0,BURNABY                                                                                             ,
213,330439.0,0.0,0.0,3.0,8/4/2020,2589.55,4.0,0.0,,1.0,1.0,0.0,0.0,1.0,35.0,48.0,SURREY                                                                                              ,
214,330753.0,0.0,0.0,3.0,7/31/2020,11606.21,4.0,0.0,,0.0,1.0,145.5466779,0.0,1.0,1.0,57.0,VANCOUVER                                                                                           ,
215,330918.0,0.0,0.0,3.0,2/18/2021,462765.45,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,50.0,WEST VANCOUVER                                                                                      ,
216,330929.0,0.0,0.0,3.0,4/4/2020,429860.637,2.0,0.0,,1.0,1.0,0.0,1.0,1.0,43.0,34.0,VANCOUVER                                                                                           ,
217,331448.0,1.0,1.0,3.0,5/14/2020,12437.14,2.0,1.0,,1.0,1.0,598.3604697,0.0,1.0,0.0,41.0,VANCOUVER                                                                                           ,
218,331701.0,0.0,0.0,3.0,4/16/2020,75000.41,2.0,1.0,,1.0,1.0,1300.798884,0.0,1.0,0.0,38.0,CUMBERLAND                                                                                          ,
219,331900.0,1.0,1.0,3.0,1/18/2021,5895.91,4.0,1.0,,1.0,1.0,1758.354618,0.0,1.0,6.0,60.0,PORT COQUITLAM                                                                                      ,
220,335233.0,1.0,1.0,3.0,11/2/2020,15174.74,4.0,1.0,,1.0,1.0,0.0,0.0,1.0,22.0,63.0,NORTH VANCOUVER                                                                                     ,
221,337321.0,0.0,0.0,3.0,12/5/2020,22055.07,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,3.0,31.0,SURREY                                                                                              ,
222,337725.0,1.0,1.0,3.0,4/12/2020,735056.204,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,33.0,SURREY                                                                                              ,
223,338903.0,0.0,0.0,3.0,1/21/2021,593951.48,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,76.0,SURREY                                                                                              ,
224,340028.0,1.0,1.0,3.0,8/12/2020,554.0,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,39.0,63.0,LANGLEY                                                                                             ,
225,343468.0,0.0,0.0,3.0,12/5/2020,960170.51,4.0,0.0,,0.0,1.0,1693.301795,0.0,1.0,2.0,27.0,AGASSIZ                                                                                             ,
226,346508.0,0.0,0.0,3.0,3/25/2020,835450.49,2.0,1.0,237217.91,0.0,1.0,0.0,1.0,1.0,0.0,55.0,VANCOUVER                                                                                           ,
227,346653.0,1.0,1.0,3.0,6/1/2020,0.0,1.0,1.0,,0.0,1.0,1737.03279,0.0,1.0,0.0,44.0,SURREY                                                                                              ,
228,347012.0,0.0,0.0,3.0,8/25/2020,2396.55,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,46.0,MAPLE RIDGE                                                                                         ,
229,347182.0,0.0,0.0,3.0,4/16/2020,250000.68,2.0,1.0,,0.0,1.0,177.6682023,0.0,1.0,0.0,58.0,WHITE ROCK                                                                                          ,
230,352589.0,0.0,0.0,3.0,9/18/2020,1173.29,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,51.0,52.0,DELTA                                                                                               ,
231,353763.0,0.0,0.0,3.0,4/8/2020,491432.1801,1.0,1.0,252167.8539,1.0,0.0,0.0,1.0,1.0,0.0,57.0,VANCOUVER                                                                                           ,
232,353767.0,1.0,1.0,3.0,4/2/2020,65432.16,2.0,0.0,,0.0,1.0,2345.408689,0.0,1.0,0.0,39.0,NORTH VANCOUVER                                                                                     ,
233,354156.0,0.0,0.0,3.0,5/23/2020,464500.4303,2.0,0.0,,0.0,1.0,0.0,1.0,1.0,4.0,33.0,BURNABY                                                                                             ,
234,355732.0,0.0,0.0,3.0,12/3/2020,647529.08,3.0,0.0,,1.0,1.0,1883.262216,0.0,1.0,4.0,71.0,NORTH VANCOUVER                                                                                     ,
235,356164.0,0.0,0.0,3.0,3/30/2020,510000.63,2.0,1.0,,1.0,1.0,859.3452256,0.0,1.0,0.0,50.0,NORTH VANCOUVER                                                                                     ,
236,358271.0,0.0,0.0,3.0,3/27/2020,397152.19,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,3.0,40.0,LANGLEY                                                                                             ,
237,358374.0,1.0,1.0,3.0,1/4/2021,16697.31,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,6.0,51.0,SURREY                                                                                              ,
238,358457.0,0.0,0.0,3.0,1/13/2021,4981.49,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,22.0,47.0,CHILLIWACK                                                                                          ,
239,359746.0,1.0,1.0,3.0,5/14/2020,139.1,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,65.0,ABBOTSFORD                                                                                          ,
